,Month,N_staff,Tot_Donations (CHF),N_Esupporters,N_volunteers,N_activities,Activity_id,Tot_budget,Tot_cost,n_beneficiaries,n_volunteers,n_staff,beneficiary_id,beneficiary_dropout,id,gender,age,education,start_field,end_field
854,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1428,0,1428.0,F,32.0,Master,Engineering,IT
855,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1,0,1.0,F,44.0,Bachelor,Science,Science
856,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1663,0,1663.0,M,29.0,Bachelor,Engineering,Engineering
857,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,86,0,86.0,F,50.0,Master,Engineering,Engineering
858,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1703,0,1703.0,F,36.0,Master,Science,Science
859,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,227,0,227.0,F,38.0,PhD,IT,IT
860,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1202,0,1202.0,F,40.0,Bachelor,Business,Business
861,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,285,0,285.0,M,21.0,Master,Science,Science
862,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1086,0,1086.0,nonbinary,22.0,Master,Science,Science
863,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1040,0,1040.0,F,22.0,HighSchool,IT,IT
864,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1563,0,1563.0,F,32.0,PhD,Administration,Administration
865,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,729,0,729.0,F,24.0,Bachelor,Science,IT
866,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1128,0,1128.0,F,60.0,PhD,Science,IT
867,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,554,0,554.0,F,40.0,Bachelor,IT,IT
868,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1603,1,1603.0,F,40.0,Master,Management,Management
869,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1163,0,1163.0,F,59.0,HighSchool,IT,IT
870,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1861,0,1861.0,F,39.0,Master,IT,IT
871,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1983,0,1983.0,M,52.0,PhD,IT,IT
872,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1341,0,1341.0,M,49.0,Bachelor,Business,IT
873,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1642,1,1642.0,F,54.0,PhD,Science,Science
874,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,970,1,970.0,F,49.0,Master,Business,IT
875,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1678,1,1678.0,F,40.0,PhD,IT,IT
876,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,502,0,502.0,nonbinary,36.0,PhD,IT,IT
877,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1899,0,1899.0,F,31.0,Master,Science,Science
878,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1655,0,1655.0,F,32.0,PhD,Science,Science
879,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1273,1,1273.0,F,34.0,PhD,Law,Law
880,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,491,0,491.0,M,35.0,Bachelor,Engineering,IT
881,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,216,0,216.0,F,26.0,Master,Science,Science
882,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1151,0,1151.0,M,42.0,HighSchool,Science,Science
883,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1949,0,1949.0,F,33.0,HighSchool,Science,Science
884,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,732,0,732.0,F,48.0,PhD,IT,IT
885,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1785,0,1785.0,F,40.0,PhD,IT,IT
886,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,324,0,324.0,F,41.0,Bachelor,Science,Science
887,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,238,0,238.0,F,39.0,PhD,Education,IT
888,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1590,1,1590.0,F,33.0,Master,Law,Law
889,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,83,0,83.0,M,37.0,Master,IT,IT
890,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1876,1,1876.0,F,56.0,Bachelor,Education,Education
891,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1441,1,1441.0,F,25.0,HighSchool,Education,IT
892,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,642,0,642.0,NS,31.0,Bachelor,Education,IT
893,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,865,0,865.0,F,48.0,HighSchool,Hospitality,Hospitality
894,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1801,0,1801.0,F,34.0,Bachelor,Hospitality,Hospitality
895,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1489,0,1489.0,M,30.0,PhD,IT,IT
896,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,709,0,709.0,M,56.0,PhD,IT,IT
897,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,519,0,519.0,F,39.0,Bachelor,Science,IT
898,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1346,1,1346.0,F,35.0,PhD,Engineering,Engineering
899,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1281,0,1281.0,M,35.0,Master,IT,IT
900,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1839,0,1839.0,F,34.0,Master,Law,Law
901,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1581,0,1581.0,F,39.0,Master,Education,Education
902,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1875,0,1875.0,F,38.0,Bachelor,Education,Education
903,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,114,0,114.0,F,37.0,Master,IT,IT
904,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,1263,0,1263.0,nonbinary,59.0,PhD,Engineering,Engineering
905,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,890,0,890.0,F,54.0,Master,Education,Education
906,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,849,0,849.0,M,56.0,Bachelor,Science,IT
907,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,770,0,770.0,F,32.0,Bachelor,IT,IT
908,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,734,0,734.0,M,25.0,Master,Education,Education
909,April,9,7057.0,6.0,5,3,2,6000,3250.0,88,2,6,601,0,601.0,M,53.0,Master,IT,IT
910,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,151,0,151.0,M,34.0,PhD,Business,Business
911,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,993,0,993.0,M,34.0,Bachelor,Business,Business
912,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1835,0,1835.0,F,37.0,Master,IT,IT
913,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1299,0,1299.0,M,48.0,Bachelor,Business,Business
914,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,171,0,171.0,M,32.0,PhD,Science,IT
915,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1734,0,1734.0,F,35.0,Bachelor,Science,Science
916,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1105,0,1105.0,M,42.0,Master,IT,IT
917,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,913,1,913.0,F,40.0,HighSchool,Education,IT
918,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,685,0,685.0,F,27.0,Master,Business,Business
919,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1024,1,1024.0,F,39.0,Bachelor,IT,IT
920,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1882,1,1882.0,M,32.0,Bachelor,Education,Education
921,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1659,0,1659.0,M,89.0,Master,Science,Science
922,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1114,1,1114.0,M,42.0,Bachelor,Education,Education
923,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,6,0,6.0,F,24.0,Master,Education,Education
924,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1889,1,1889.0,F,54.0,PhD,Business,Business
925,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,329,0,329.0,F,41.0,Master,Business,Business
926,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1863,0,1863.0,F,44.0,HighSchool,Business,Business
927,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,665,0,665.0,F,22.0,Master,Business,Business
928,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,739,0,739.0,F,30.0,Master,Education,Education
929,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,438,1,438.0,M,32.0,Bachelor,Administration,Administration
930,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,299,0,299.0,F,47.0,Bachelor,Science,Science
931,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1188,1,1188.0,F,26.0,PhD,Engineering,Engineering
932,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,303,0,303.0,F,41.0,PhD,Science,IT
933,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1207,0,1207.0,F,29.0,Master,Engineering,Engineering
934,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,220,0,220.0,F,28.0,Bachelor,Science,IT
935,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,827,0,827.0,NS,35.0,PhD,Business,Business
936,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,649,0,649.0,F,47.0,Master,Business,Business
937,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1775,0,1775.0,F,79.0,Bachelor,Education,IT
938,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1041,0,1041.0,F,36.0,PhD,Hospitality,Hospitality
939,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,861,0,861.0,F,57.0,PhD,Engineering,Engineering
940,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1682,0,1682.0,NS,37.0,Master,IT,IT
941,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,737,0,737.0,M,44.0,PhD,IT,IT
942,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,699,0,699.0,NS,44.0,PhD,Science,Science
943,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1744,0,1744.0,F,32.0,PhD,IT,IT
944,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,532,1,532.0,F,39.0,PhD,Education,Education
945,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1246,0,1246.0,F,57.0,Bachelor,IT,IT
946,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,754,0,754.0,F,46.0,Master,IT,IT
947,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,77,0,77.0,M,32.0,Master,Management,Management
948,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1456,0,1456.0,F,39.0,Master,Engineering,Engineering
949,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,129,0,129.0,F,40.0,HighSchool,Science,IT
950,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1571,0,1571.0,F,57.0,Master,Media,Media
951,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1291,0,1291.0,F,34.0,Bachelor,Science,Science
952,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,505,1,505.0,F,29.0,PhD,Engineering,Engineering
953,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1679,0,1679.0,F,53.0,Bachelor,IT,IT
954,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1618,1,1618.0,M,33.0,Bachelor,IT,IT
955,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,543,0,543.0,F,39.0,Bachelor,Health,Health
956,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1545,0,1545.0,F,40.0,PhD,IT,IT
957,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1984,0,1984.0,F,52.0,Master,IT,IT
958,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,813,1,813.0,F,40.0,PhD,Administration,Administration
959,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1127,1,1127.0,F,40.0,PhD,Health,Health
960,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,581,1,581.0,F,36.0,Bachelor,Media,Media
961,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1175,1,1175.0,M,64.0,Bachelor,IT,IT
962,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1609,0,1609.0,F,33.0,HighSchool,IT,IT
963,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1266,0,1266.0,F,75.0,Bachelor,IT,IT
964,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,170,0,170.0,F,38.0,PhD,IT,IT
965,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,153,0,153.0,F,39.0,Master,Hospitality,Hospitality
966,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1451,0,1451.0,F,44.0,PhD,IT,IT
967,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,348,0,348.0,F,21.0,Master,Media,Media
968,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1852,1,1852.0,M,36.0,HighSchool,Engineering,IT
969,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1917,0,1917.0,F,33.0,Master,Science,Science
970,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1950,0,1950.0,F,45.0,Master,Business,Business
971,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,547,1,547.0,F,34.0,Bachelor,Hospitality,IT
972,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,847,0,847.0,M,31.0,HighSchool,Science,Science
973,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,258,0,258.0,F,30.0,Bachelor,IT,IT
974,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,578,0,578.0,F,40.0,PhD,Engineering,Engineering
975,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1128,1,1128.0,F,60.0,PhD,Science,IT
976,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1487,0,1487.0,F,34.0,HighSchool,Science,Science
977,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1312,0,1312.0,F,39.0,Bachelor,IT,IT
978,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,538,0,538.0,F,34.0,Master,Hospitality,Hospitality
979,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,480,0,480.0,F,23.0,Bachelor,Engineering,IT
980,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,431,0,431.0,M,23.0,PhD,Education,Education
981,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,202,0,202.0,F,30.0,Master,Engineering,Engineering
982,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,567,1,567.0,F,57.0,Master,IT,IT
983,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1478,0,1478.0,F,44.0,Master,IT,IT
984,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,983,0,983.0,F,36.0,Bachelor,Business,Business
985,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,96,0,96.0,nonbinary,35.0,Master,IT,IT
986,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1510,1,1510.0,F,53.0,Bachelor,IT,IT
987,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1048,0,1048.0,F,55.0,HighSchool,Media,Media
988,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,617,0,617.0,nonbinary,68.0,Master,IT,IT
989,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1612,0,1612.0,M,49.0,Master,IT,IT
990,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1788,0,1788.0,F,35.0,Master,IT,IT
991,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1660,0,1660.0,F,31.0,PhD,Business,Business
992,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1998,0,1998.0,F,37.0,Master,Education,Education
993,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,417,1,417.0,F,35.0,Bachelor,IT,IT
994,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1683,0,1683.0,F,27.0,HighSchool,IT,IT
995,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1113,1,1113.0,M,33.0,Master,Science,Science
996,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,646,1,646.0,M,60.0,Master,Science,Science
997,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,695,0,695.0,F,33.0,Master,IT,IT
998,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1896,0,1896.0,F,20.0,PhD,Engineering,IT
999,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,606,0,606.0,F,35.0,PhD,Media,Media
1000,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1760,0,1760.0,F,40.0,Master,Education,Education
1001,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1057,1,1057.0,M,34.0,Master,Engineering,IT
1002,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,272,1,272.0,F,35.0,Master,Engineering,IT
1003,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,72,0,72.0,F,48.0,Bachelor,Business,Business
1004,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,905,0,905.0,F,49.0,Master,IT,IT
1005,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1667,0,1667.0,M,58.0,Master,Education,IT
1006,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,745,1,745.0,F,52.0,Bachelor,Education,Education
1007,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1636,0,1636.0,F,28.0,Master,Science,IT
1008,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1530,0,1530.0,nonbinary,56.0,Bachelor,IT,IT
1009,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,76,0,76.0,F,36.0,Bachelor,IT,IT
1010,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,58,1,58.0,F,50.0,Bachelor,Education,IT
1011,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,855,0,855.0,NS,40.0,Master,Education,Education
1012,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1535,0,1535.0,F,33.0,HighSchool,IT,IT
1013,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,335,1,335.0,M,34.0,PhD,Engineering,IT
1014,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1816,1,1816.0,nonbinary,33.0,HighSchool,IT,IT
1015,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1140,0,1140.0,M,35.0,PhD,Science,Science
1016,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,83,1,83.0,M,37.0,Master,IT,IT
1017,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1447,0,1447.0,F,58.0,Master,IT,IT
1018,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1204,0,1204.0,F,37.0,Bachelor,IT,IT
1019,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1437,0,1437.0,F,22.0,Master,Law,Law
1020,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1359,0,1359.0,F,35.0,Master,Science,Science
1021,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1289,0,1289.0,nonbinary,27.0,Bachelor,Science,IT
1022,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1787,0,1787.0,M,34.0,PhD,IT,IT
1023,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1076,0,1076.0,F,32.0,Master,Science,IT
1024,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,869,1,869.0,F,33.0,Master,IT,IT
1025,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,377,0,377.0,F,38.0,Bachelor,Media,Media
1026,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1992,0,1992.0,F,26.0,Master,Education,Education
1027,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,1849,1,1849.0,M,34.0,Bachelor,IT,IT
1028,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,404,0,404.0,F,22.0,HighSchool,IT,IT
1029,May,5,3384.0,6.0,11,1,0,20000,18000.0,106,6,7,476,0,476.0,F,38.0,Master,Engineering,Engineering
1030,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1195,1,1195.0,F,31.0,PhD,IT,IT
1031,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1322,1,1322.0,F,30.0,PhD,Engineering,Engineering
1032,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,598,0,598.0,M,30.0,Master,Science,IT
1033,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1659,0,1659.0,M,89.0,Master,Science,Science
1034,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1122,0,1122.0,NS,23.0,Bachelor,IT,IT
1035,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1357,1,1357.0,F,59.0,PhD,Business,Business
1036,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,565,0,565.0,F,30.0,PhD,Education,Education
1037,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,879,1,879.0,F,34.0,HighSchool,Science,Science
1038,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,23,0,23.0,M,33.0,PhD,Engineering,Engineering
1039,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1724,0,1724.0,M,39.0,PhD,Farming,Farming
1040,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,636,0,636.0,F,35.0,Master,IT,IT
1041,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1540,1,1540.0,F,31.0,PhD,IT,IT
1042,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,177,0,177.0,F,52.0,PhD,IT,IT
1043,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1308,0,1308.0,M,32.0,Bachelor,IT,IT
1044,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1007,0,1007.0,F,50.0,Bachelor,Education,Education
1045,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,235,1,235.0,M,30.0,HighSchool,Law,Law
1046,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1026,0,1026.0,F,50.0,Bachelor,Education,Education
1047,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,451,0,451.0,M,25.0,Master,Science,Science
1048,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1782,0,1782.0,nonbinary,23.0,PhD,Business,IT
1049,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1240,0,1240.0,F,59.0,Master,IT,IT
1050,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1531,0,1531.0,nonbinary,47.0,Master,Science,IT
1051,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1317,0,1317.0,nonbinary,37.0,Master,IT,IT
1052,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1534,0,1534.0,F,51.0,PhD,Farming,Farming
1053,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1993,0,1993.0,nonbinary,26.0,Bachelor,Business,Business
1054,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1898,0,1898.0,F,28.0,PhD,IT,IT
1055,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,542,1,542.0,F,39.0,Master,Engineering,IT
1056,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,894,1,894.0,F,32.0,PhD,Science,IT
1057,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,763,1,763.0,F,60.0,Bachelor,Education,Education
1058,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1606,0,1606.0,F,27.0,Master,Law,Law
1059,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,472,1,472.0,F,31.0,HighSchool,IT,IT
1060,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,111,0,111.0,F,40.0,HighSchool,Business,Business
1061,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,209,1,209.0,M,49.0,PhD,Science,Science
1062,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1222,1,1222.0,NS,28.0,HighSchool,Science,Science
1063,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1055,0,1055.0,F,31.0,Master,IT,IT
1064,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1053,0,1053.0,F,21.0,Bachelor,Engineering,Engineering
1065,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1047,0,1047.0,nonbinary,54.0,Master,Science,Science
1066,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,333,0,333.0,F,40.0,Bachelor,Engineering,Engineering
1067,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,265,0,265.0,F,76.0,Master,IT,IT
1068,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1889,1,1889.0,F,54.0,PhD,Business,Business
1069,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,98,0,98.0,F,22.0,Bachelor,IT,IT
1070,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1811,0,1811.0,nonbinary,43.0,Bachelor,IT,IT
1071,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,139,0,139.0,M,49.0,Master,IT,IT
1072,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,446,1,446.0,F,36.0,Bachelor,Business,Business
1073,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,6,0,6.0,F,24.0,Master,Education,Education
1074,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,1377,0,1377.0,F,28.0,Master,Engineering,IT
1075,June,10,12092.0,8.0,11,4,0,19000,17818.90630343855,110,7,6,126,1,126.0,F,24.0,Bachelor,Education,Education
